"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"1207","tv_S",274590.274365755,11198674.0934941,0.0387701319127962,71329.1343534654,0.0211432780217036,11198674.0934941,0.0387701319127962,71329.1343534654,0.0211432780217036,TRUE,1,0.9545375341356,NA,NA,0.0477473414532864,NA,NA,0.0477473414532864,0.0532299606949178,0,21029.0830722847,0.0002211695351,65481090.2533626,1e-04,"5_144_7",5,144,7,1580,4,2591412.14666667,16505.80985138,18637.104171141,2131.29431976095,122946.312823738,0.206047362680601,0.225068726809656,7.44866891905086,4.32145620213246,0.231403479111171,4,FALSE,4.52168432268378,0.107117304298431,2.94161413661474,6.09925289436737,0.12563722810454
"1208","ooh_S",472292.080950693,31639448.6448432,0.109536681518516,201525.150604097,0.0597357913594404,31639448.6448432,0.109536681518516,201525.150604097,0.0597357913594404,TRUE,1,0.9545375341356,NA,NA,0.0477473414532864,NA,NA,0.0477473414532864,0.0532299606949178,0,21029.0830722847,0.0002211695351,65481090.2533626,1e-04,"5_144_7",5,144,7,1580,4,8239693.86666667,52482.1265392781,264989.267126822,212507.140587544,211087.795458533,0.655151359349006,0.635883352261441,4.02208922118567,3.83988157288698,0.260424698266973,4,FALSE,4.30650272336385,0.136099969777503,2.30129299631522,6.31329219955411,0.935496674820115
"1209","print_S",199383.775068276,4239882.92385516,0.0146785966695981,27005.6237188227,0.00800496761403414,4239882.92385516,0.0146785966695981,27005.6237188227,0.00800496761403414,TRUE,1,0.9545375341356,NA,NA,0.0477473414532864,NA,NA,0.0477473414532864,0.0532299606949178,0,21029.0830722847,0.0002211695351,65481090.2533626,1e-04,"5_144_7",5,144,7,1580,4,601634.977777778,3832.06992215145,4505.9639671975,673.894045046052,12144.3391557942,0.0478369682055284,0.0852123245597859,3.16913297578245,7.04726799548084,0.141898960085137,4,FALSE,6.51435551154338,0.108472744268843,4.91289886231806,8.11049372065044,0.0213325447770817
"1210","facebook_S",3132.98485726265,265538.295972243,0.000919301220554664,1691.32672593785,0.000501340602492597,265538.295972243,0.000919301220554664,1691.32672593785,0.000501340602492597,TRUE,1,0.9545375341356,NA,NA,0.0477473414532864,NA,NA,0.0477473414532864,0.0532299606949178,0,21029.0830722847,0.0002211695351,65481090.2533626,1e-04,"5_144_7",5,144,7,1580,4,334078.021992166,2127.88549039596,4302.48667233887,2174.60118194291,2494.79050586165,0.0265630827769259,0.00533673591129854,1.17242704888101,0.794839164781902,1.25811616275148,4,FALSE,3.32272793845431,0.222105999764187,0.0534300921973507,6.60074303830052,0.644243524209847
"1211","search_S",81312.3642318779,2413142.59813753,0.00835436910415429,15370.3350199843,0.00455605229980568,2413142.59813753,0.00835436910415429,15370.3350199843,0.00455605229980568,TRUE,1,0.9545375341356,NA,NA,0.0477473414532864,NA,NA,0.0477473414532864,0.0532299606949178,0,21029.0830722847,0.0002211695351,65481090.2533626,1e-04,"5_144_7",5,144,7,1580,4,809960,5158.98089171975,11463.7187213225,6304.7378296028,15513.6401638164,0.0644012269879381,0.0484988604578189,3.0071133212988,2.97933552044241,0.335645311895422,4,FALSE,3.04197720928882,0.239493702152225,0,6.56728919249829,0.472558060121769
"1212","newsletter",349499.025810981,4022439.71034971,0.0139258020083046,25620.6350977689,0.0075944313060127,4022439.71034971,0.0139258020083046,25620.6350977689,0.0075944313060127,TRUE,1,0.9545375341356,NA,NA,0.0477473414532864,NA,NA,0.0477473414532864,0.0532299606949178,0,21029.0830722847,0.0002211695351,65481090.2533626,1e-04,"5_144_7",5,144,7,1580,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,0.317401785252364
"1213","(Intercept)",5528.71739410027,868008.630873742,0.00300507085387648,5528.71739410027,0.00163012597503139,868008.630873742,0.00300507085387648,5528.71739410027,0.00163012597503139,TRUE,1,0.955178967855133,NA,NA,0.0474093092768274,NA,NA,0.0474093092768274,0.0616176731827173,0,8481.93508399807,2.953554153e-05,65481090.2533626,1e-04,"5_146_8",5,146,8,1603,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"1214","trend",0.115347366855163,32274700.2571139,0.111735940877252,205571.339217286,0.0606121014862653,32274700.2571139,0.111735940877252,205571.339217286,0.0606121014862653,TRUE,1,0.955178967855133,NA,NA,0.0474093092768274,NA,NA,0.0474093092768274,0.0616176731827173,0,8481.93508399807,2.953554153e-05,65481090.2533626,1e-04,"5_146_8",5,146,8,1603,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"1215","season",0.21951619065408,80362.2228378635,0.000278216327595385,511.861291960914,0.000150920788342157,80362.2228378635,0.000278216327595385,511.861291960914,0.000150920788342157,TRUE,1,0.955178967855133,NA,NA,0.0474093092768274,NA,NA,0.0474093092768274,0.0616176731827173,0,8481.93508399807,2.953554153e-05,65481090.2533626,1e-04,"5_146_8",5,146,8,1603,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"1216","holiday",1,6959550.26428534,0.0240941632507043,278382.010571414,0.0820801126312178,6959550.26428534,0.0240941632507043,278382.010571414,0.0820801126312178,TRUE,1,0.955178967855133,NA,NA,0.0474093092768274,NA,NA,0.0474093092768274,0.0616176731827173,0,8481.93508399807,2.953554153e-05,65481090.2533626,1e-04,"5_146_8",5,146,8,1603,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"1217","competitor_sales_B",0.218683162485348,190524846.907743,0.659602501654177,1213534.05673722,0.35780692816448,190524846.907743,0.659602501654177,1213534.05673722,0.35780692816448,TRUE,1,0.955178967855133,NA,NA,0.0474093092768274,NA,NA,0.0474093092768274,0.0616176731827173,0,8481.93508399807,2.953554153e-05,65481090.2533626,1e-04,"5_146_8",5,146,8,1603,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"1218","events",1.04193665929382,1326186.40518343,0.00459129549093576,1326186.40518343,0.39102213998674,1326186.40518343,0.00459129549093576,1326186.40518343,0.39102213998674,TRUE,1,0.955178967855133,NA,NA,0.0474093092768274,NA,NA,0.0474093092768274,0.0616176731827173,0,8481.93508399807,2.953554153e-05,65481090.2533626,1e-04,"5_146_8",5,146,8,1603,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"1219","tv_S",279075.583016473,11469242.9259128,0.039706848995264,73052.5027128202,0.0215393144059588,11469242.9259128,0.039706848995264,73052.5027128202,0.0215393144059588,TRUE,1,0.955178967855133,NA,NA,0.0474093092768274,NA,NA,0.0474093092768274,0.0616176731827173,0,8481.93508399807,2.953554153e-05,65481090.2533626,1e-04,"5_146_8",5,146,8,1603,3,2591412.14666667,16505.80985138,18478.1285188162,1972.31866743616,128248.322112134,0.206047362680601,0.225098013285427,7.76988970955652,4.42586600540005,0.225944481550026,4,FALSE,4.52168432268378,0.107117304298431,2.94161413661474,6.09925289436737,0.116469205992559
"1220","ooh_S",418615.961638246,33286182.2947775,0.11523772079336,212013.899966736,0.0625116714723534,33286182.2947775,0.11523772079336,212013.899966736,0.0625116714723534,TRUE,1,0.955178967855133,NA,NA,0.0474093092768274,NA,NA,0.0474093092768274,0.0616176731827173,0,8481.93508399807,2.953554153e-05,65481090.2533626,1e-04,"5_146_8",5,146,8,1603,3,8239693.86666667,52482.1265392781,265586.711265401,213104.584726123,221044.115688248,0.655151359349006,0.653282309286746,4.21179800179812,4.03973531461349,0.247540970415206,4,FALSE,4.30650272336385,0.136099969777503,2.30129299631522,6.31329219955411,0.946168038118393
"1221","print_S",219876.727585163,4478039.64180787,0.0155031020792438,28522.5454892221,0.00840978819528933,4478039.64180787,0.0155031020792438,28522.5454892221,0.00840978819528933,TRUE,1,0.955178967855133,NA,NA,0.0474093092768274,NA,NA,0.0474093092768274,0.0616176731827173,0,8481.93508399807,2.953554153e-05,65481090.2533626,1e-04,"5_146_8",5,146,8,1603,3,601634.977777778,3832.06992215145,5541.9363389439,1709.86641679245,13571.8945336044,0.0478369682055284,0.0878870413065311,3.54166150652718,7.44311718435675,0.134352311703718,4,FALSE,6.51435551154338,0.108472744268843,4.91289886231806,8.11049372065044,0.0996263843399136
"1222","facebook_S",26541.4432385887,390164.447631651,0.00135076054326381,2485.12387026529,0.000732731424545755,390164.447631651,0.00135076054326381,2485.12387026529,0.000732731424545755,TRUE,1,0.955178967855133,NA,NA,0.0474093092768274,NA,NA,0.0474093092768274,0.0616176731827173,0,8481.93508399807,2.953554153e-05,65481090.2533626,1e-04,"5_146_8",5,146,8,1603,3,334078.021992166,2127.88549039596,3702.23729465759,1574.35180426162,1333.51804842893,0.0265630827769259,0.00765745765294278,0.626686940837583,1.16788421251129,0.856249266226237,4,FALSE,3.32272793845431,0.222105999764187,0.0534300921973507,6.60074303830052,0.178752218107316
"1223","search_S",58065.1311106659,1328588.1639962,0.00459961044904748,8462.3449936064,0.00249509739790191,1328588.1639962,0.00459961044904748,8462.3449936064,0.00249509739790191,TRUE,1,0.955178967855133,NA,NA,0.0474093092768274,NA,NA,0.0474093092768274,0.0616176731827173,0,8481.93508399807,2.953554153e-05,65481090.2533626,1e-04,"5_146_8",5,146,8,1603,3,809960,5158.98089171975,13362.8977546031,8203.91686288333,7414.43415731168,0.0644012269879381,0.0260751784683537,1.43718969171062,1.64031330435602,0.609639632468014,4,FALSE,3.04197720928882,0.239493702152225,0,6.56728919249829,0.447746320714752
"1224","newsletter",173453.980286596,5862102.83783673,0.0202947686852807,37338.2346359028,0.0110090680718736,5862102.83783673,0.0202947686852807,37338.2346359028,0.0110090680718736,TRUE,1,0.955178967855133,NA,NA,0.0474093092768274,NA,NA,0.0474093092768274,0.0616176731827173,0,8481.93508399807,2.953554153e-05,65481090.2533626,1e-04,"5_146_8",5,146,8,1603,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,0.221721467854864
"1225","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,1,0.955504625375975,NA,NA,0.0470860878000057,NA,NA,0.0470860878000057,0.0957478680071188,0,21447.9350978574,0.0002275667089,65481090.2533626,1e-04,"5_153_10",5,153,10,1682,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"1226","trend",0.148541831740773,41562657.4388637,0.14383885182562,264730.302158368,0.078294074125734,41562657.4388637,0.14383885182562,264730.302158368,0.078294074125734,TRUE,1,0.955504625375975,NA,NA,0.0470860878000057,NA,NA,0.0470860878000057,0.0957478680071188,0,21447.9350978574,0.0002275667089,65481090.2533626,1e-04,"5_153_10",5,153,10,1682,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"1227","season",0.224869775894854,82322.1056547923,0.000284897980228292,524.344622005047,0.000155075094796417,82322.1056547923,0.000284897980228292,524.344622005047,0.000155075094796417,TRUE,1,0.955504625375975,NA,NA,0.0470860878000057,NA,NA,0.0470860878000057,0.0957478680071188,0,21447.9350978574,0.0002275667089,65481090.2533626,1e-04,"5_153_10",5,153,10,1682,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"1228","holiday",1,6959550.26428534,0.0240854117836421,278382.010571414,0.0823315713888713,6959550.26428534,0.0240854117836421,278382.010571414,0.0823315713888713,TRUE,1,0.955504625375975,NA,NA,0.0470860878000057,NA,NA,0.0470860878000057,0.0957478680071188,0,21447.9350978574,0.0002275667089,65481090.2533626,1e-04,"5_153_10",5,153,10,1682,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"1229","competitor_sales_B",0.221304998349874,192809087.134694,0.667268154251074,1228083.35754582,0.363206057804266,192809087.134694,0.667268154251074,1228083.35754582,0.363206057804266,TRUE,1,0.955504625375975,NA,NA,0.0470860878000057,NA,NA,0.0470860878000057,0.0957478680071188,0,21447.9350978574,0.0002275667089,65481090.2533626,1e-04,"5_153_10",5,153,10,1682,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"1230","events",1.03321748854791,1315088.56578545,0.00455122075939983,1315088.56578545,0.388937876820449,1315088.56578545,0.00455122075939983,1315088.56578545,0.388937876820449,TRUE,1,0.955504625375975,NA,NA,0.0470860878000057,NA,NA,0.0470860878000057,0.0957478680071188,0,21447.9350978574,0.0002275667089,65481090.2533626,1e-04,"5_153_10",5,153,10,1682,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"1231","tv_S",276642.52754985,11085632.1638903,0.0383648375843298,70609.1220629958,0.0208826711248418,11085632.1638903,0.0383648375843298,70609.1220629958,0.0208826711248418,TRUE,1,0.955504625375975,NA,NA,0.0470860878000057,NA,NA,0.0470860878000057,0.0957478680071188,0,21447.9350978574,0.0002275667089,65481090.2533626,1e-04,"5_153_10",5,153,10,1682,4,2591412.14666667,16505.80985138,18836.5773312624,2330.76747988234,118334.862452925,0.206047362680601,0.259421257319067,7.16928545272387,4.27783445336929,0.233763136675938,4,FALSE,4.52168432268378,0.107117304298431,2.94161413661474,6.09925289436737,0.126728487199711
"1232","ooh_S",294248.311769534,25997016.8472569,0.0899697296714275,165586.094568515,0.0489721420503744,25997016.8472569,0.0899697296714275,165586.094568515,0.0489721420503744,TRUE,1,0.955504625375975,NA,NA,0.0470860878000057,NA,NA,0.0470860878000057,0.0957478680071188,0,21447.9350978574,0.0002275667089,65481090.2533626,1e-04,"5_153_10",5,153,10,1682,4,8239693.86666667,52482.1265392781,255735.501713095,203253.375173817,172274.106230381,0.655151359349006,0.608371150815235,3.28252907399722,3.1550949911412,0.316947668075851,4,FALSE,4.30650272336385,0.136099969777503,2.30129299631522,6.31329219955411,0.950790615741408
"1233","print_S",277197.791393594,3674350.22846633,0.0127160857999808,23403.5046399129,0.00692159421169378,3674350.22846633,0.0127160857999808,23403.5046399129,0.00692159421169378,TRUE,1,0.955504625375975,NA,NA,0.0470860878000057,NA,NA,0.0470860878000057,0.0957478680071188,0,21447.9350978574,0.0002275667089,65481090.2533626,1e-04,"5_153_10",5,153,10,1682,4,601634.977777778,3832.06992215145,4746.38541280371,914.31549065226,6879.57840345735,0.0478369682055284,0.0859855840431228,1.79526432012361,6.10727494940213,0.163739148521207,4,FALSE,6.51435551154338,0.108472744268843,4.91289886231806,8.11049372065044,0.0237843612588666
"1234","facebook_S",29747.7814572294,1415501.19430277,0.00489872590186982,9015.93117390302,0.00266646461658098,1415501.19430277,0.00489872590186982,9015.93117390302,0.00266646461658098,TRUE,1,0.955504625375975,NA,NA,0.0470860878000057,NA,NA,0.0470860878000057,0.0957478680071188,0,21447.9350978574,0.0002275667089,65481090.2533626,1e-04,"5_153_10",5,153,10,1682,4,334078.021992166,2127.88549039596,3121.34130377843,993.455813382464,9176.25455189809,0.0265630827769259,0.0331249579756758,4.31238174860178,4.23703776100532,0.236013945687076,4,FALSE,3.32272793845431,0.222105999764187,0.0534300921973507,6.60074303830052,0.186805045430548
"1235","search_S",20795.0886814937,559665.304745191,0.00193687362170229,3564.74716398211,0.00105427514878653,559665.304745191,0.00193687362170229,3564.74716398211,0.00105427514878653,TRUE,1,0.955504625375975,NA,NA,0.0470860878000057,NA,NA,0.0470860878000057,0.0957478680071188,0,21447.9350978574,0.0002275667089,65481090.2533626,1e-04,"5_153_10",5,153,10,1682,4,809960,5158.98089171975,14576.6848759932,9417.70398427345,3383.38312159003,0.0644012269879381,0.0130970498468988,0.655823929687435,0.690978943090018,1.44722210423383,4,FALSE,3.04197720928882,0.239493702152225,0,6.56728919249829,0.531028010770668
"1236","newsletter",362843.77142355,3492057.05581716,0.0120852108207262,22242.4016294087,0.00657819761360563,3492057.05581716,0.0120852108207262,22242.4016294087,0.00657819761360563,TRUE,1,0.955504625375975,NA,NA,0.0470860878000057,NA,NA,0.0470860878000057,0.0957478680071188,0,21447.9350978574,0.0002275667089,65481090.2533626,1e-04,"5_153_10",5,153,10,1682,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,0.151830954877041
"1237","(Intercept)",247698.866854696,38888722.0961873,0.134633874778549,247698.866854696,0.074498478834151,38888722.0961873,0.134633874778549,247698.866854696,0.074498478834151,TRUE,1,0.951972465818178,NA,NA,0.0490758517888985,NA,NA,0.0490758517888985,0.0328813426188763,0,28052.1405305942,0.0003284334766,65481090.2533626,1e-04,"5_156_4",5,156,4,1709,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"1238","trend",0.0499030458542185,13963091.5795788,0.0483406247856811,88936.8890419032,0.0267488625604015,13963091.5795788,0.0483406247856811,88936.8890419032,0.0267488625604015,TRUE,1,0.951972465818178,NA,NA,0.0490758517888985,NA,NA,0.0490758517888985,0.0328813426188763,0,28052.1405305942,0.0003284334766,65481090.2533626,1e-04,"5_156_4",5,156,4,1709,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"1239","season",0.286237017142176,104787.910575002,0.000362778761301693,667.438920859888,0.000200740459373749,104787.910575002,0.000362778761301693,667.438920859888,0.000200740459373749,TRUE,1,0.951972465818178,NA,NA,0.0490758517888985,NA,NA,0.0490758517888985,0.0328813426188763,0,28052.1405305942,0.0003284334766,65481090.2533626,1e-04,"5_156_4",5,156,4,1709,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"1240","holiday",1,6959550.26428534,0.0240941632507043,278382.010571414,0.0837268114533954,6959550.26428534,0.0240941632507043,278382.010571414,0.0837268114533954,TRUE,1,0.951972465818178,NA,NA,0.0490758517888985,NA,NA,0.0490758517888985,0.0328813426188763,0,28052.1405305942,0.0003284334766,65481090.2533626,1e-04,"5_156_4",5,156,4,1709,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"1241","competitor_sales_B",0.189766253750391,165331368.145326,0.57238195332796,1053066.0391422,0.31672255519045,165331368.145326,0.57238195332796,1053066.0391422,0.31672255519045,TRUE,1,0.951972465818178,NA,NA,0.0490758517888985,NA,NA,0.0490758517888985,0.0328813426188763,0,28052.1405305942,0.0003284334766,65481090.2533626,1e-04,"5_156_4",5,156,4,1709,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"1242","events",0.989193681383483,1259054.66579249,0.00435888347769267,1259054.66579249,0.37867616659548,1259054.66579249,0.00435888347769267,1259054.66579249,0.37867616659548,TRUE,1,0.951972465818178,NA,NA,0.0490758517888985,NA,NA,0.0490758517888985,0.0328813426188763,0,28052.1405305942,0.0003284334766,65481090.2533626,1e-04,"5_156_4",5,156,4,1709,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"1243","tv_S",295154.500529156,10590327.1602398,0.0366640173268995,67454.3131225467,0.020287713796366,10590327.1602398,0.0366640173268995,67454.3131225467,0.020287713796366,TRUE,1,0.951972465818178,NA,NA,0.0490758517888985,NA,NA,0.0490758517888985,0.0328813426188763,0,28052.1405305942,0.0003284334766,65481090.2533626,1e-04,"5_156_4",5,156,4,1709,4,2591412.14666667,16505.80985138,20063.5655246308,3557.75567325078,95367.1565732697,0.206047362680601,0.183974651005601,5.77779323959049,4.08670121187097,0.244696137093463,4,FALSE,4.52168432268378,0.107117304298431,2.94161413661474,6.09925289436737,0.165593003382924
"1244","ooh_S",422481.344597879,38722989.9073436,0.134060105172431,246643.247817475,0.0741809884334077,38722989.9073436,0.134060105172431,246643.247817475,0.0741809884334077,TRUE,1,0.951972465818178,NA,NA,0.0490758517888985,NA,NA,0.0490758517888985,0.0328813426188763,0,28052.1405305942,0.0003284334766,65481090.2533626,1e-04,"5_156_4",5,156,4,1709,4,8239693.86666667,52482.1265392781,252606.077707374,200123.951168095,257148.001269107,0.655151359349006,0.67269390702521,4.89972526316468,4.69956657783074,0.212785579997377,4,FALSE,4.30650272336385,0.136099969777503,2.30129299631522,6.31329219955411,0.949173723914298
"1245","print_S",306370.713847144,3471135.67891708,0.0120171715897163,22109.1444517011,0.00664959695169884,3471135.67891708,0.0120171715897163,22109.1444517011,0.00664959695169884,TRUE,1,0.951972465818178,NA,NA,0.0490758517888985,NA,NA,0.0490758517888985,0.0328813426188763,0,28052.1405305942,0.0003284334766,65481090.2533626,1e-04,"5_156_4",5,156,4,1709,4,601634.977777778,3832.06992215145,4557.30167071459,725.231748563135,7035.19692431209,0.0478369682055284,0.060300401060263,1.83587384030882,5.76950444559956,0.173325111268908,4,FALSE,6.51435551154338,0.108472744268843,4.91289886231806,8.11049372065044,0.01836773419873
"1246","facebook_S",55873.7166036061,1706624.06772314,0.00590838162435843,10870.2169918672,0.00326935137319903,1706624.06772314,0.00590838162435843,10870.2169918672,0.00326935137319903,TRUE,1,0.951972465818178,NA,NA,0.0490758517888985,NA,NA,0.0490758517888985,0.0328813426188763,0,28052.1405305942,0.0003284334766,65481090.2533626,1e-04,"5_156_4",5,156,4,1709,4,334078.021992166,2127.88549039596,4008.61663121533,1880.73114081937,7534.96285144901,0.0265630827769259,0.0296473907280135,3.54105654907534,5.10845956745746,0.195753727086405,4,FALSE,3.32272793845431,0.222105999764187,0.0534300921973507,6.60074303830052,0.265012732073891
"1247","search_S",102414.765376243,3072979.44218658,0.0106387432426576,19573.1174661565,0.005886855663842,3072979.44218658,0.0106387432426576,19573.1174661565,0.005886855663842,TRUE,1,0.951972465818178,NA,NA,0.0490758517888985,NA,NA,0.0490758517888985,0.0328813426188763,0,28052.1405305942,0.0003284334766,65481090.2533626,1e-04,"5_156_4",5,156,4,1709,4,809960,5158.98089171975,14390.90679649,9231.92590477022,19870.9247519902,0.0644012269879381,0.0533836501809126,3.8517151292193,3.79398913796555,0.263574818913749,4,FALSE,3.04197720928882,0.239493702152225,0,6.56728919249829,0.585039967818281
"1248","newsletter",170792.837941455,4777344.08184501,0.0165393026620492,30428.943196465,0.00915187868823492,4777344.08184501,0.0165393026620492,30428.943196465,0.00915187868823492,TRUE,1,0.951972465818178,NA,NA,0.0490758517888985,NA,NA,0.0490758517888985,0.0328813426188763,0,28052.1405305942,0.0003284334766,65481090.2533626,1e-04,"5_156_4",5,156,4,1709,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,0.614376238524694
"1249","(Intercept)",20776.9721222096,3261984.62318691,0.0112930846172174,20776.9721222096,0.00612766866889359,3261984.62318691,0.0112930846172174,20776.9721222096,0.00612766866889359,TRUE,1,0.955072612593413,NA,NA,0.0474655244244693,NA,NA,0.0474655244244693,0.0610845746398391,0,8481.93508399807,2.953554153e-05,65481090.2533626,1e-04,"5_157_7",5,157,7,1723,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"1250","trend",0.103411994880588,28935130.7165255,0.100174255043766,184300.195646659,0.0543549140795059,28935130.7165255,0.100174255043766,184300.195646659,0.0543549140795059,TRUE,1,0.955072612593413,NA,NA,0.0474655244244693,NA,NA,0.0474655244244693,0.0610845746398391,0,8481.93508399807,2.953554153e-05,65481090.2533626,1e-04,"5_157_7",5,157,7,1723,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"1251","season",0.216056138722392,79095.5396673131,0.000273831034014738,503.793246288618,0.000148581712134225,79095.5396673131,0.000273831034014738,503.793246288618,0.000148581712134225,TRUE,1,0.955072612593413,NA,NA,0.0474655244244693,NA,NA,0.0474655244244693,0.0610845746398391,0,8481.93508399807,2.953554153e-05,65481090.2533626,1e-04,"5_157_7",5,157,7,1723,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"1252","holiday",1,6959550.26428534,0.0240941632507043,278382.010571414,0.082102084660286,6959550.26428534,0.0240941632507043,278382.010571414,0.082102084660286,TRUE,1,0.955072612593413,NA,NA,0.0474655244244693,NA,NA,0.0474655244244693,0.0610845746398391,0,8481.93508399807,2.953554153e-05,65481090.2533626,1e-04,"5_157_7",5,157,7,1723,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"1253","competitor_sales_B",0.219080091306385,190870665.954814,0.660799737144822,1215736.72582684,0.358552333836416,190870665.954814,0.660799737144822,1215736.72582684,0.358552333836416,TRUE,1,0.955072612593413,NA,NA,0.0474655244244693,NA,NA,0.0474655244244693,0.0610845746398391,0,8481.93508399807,2.953554153e-05,65481090.2533626,1e-04,"5_157_7",5,157,7,1723,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"1254","events",1.04121897902765,1325272.9352486,0.00458813303173962,1325272.9352486,0.39085740671398,1325272.9352486,0.00458813303173962,1325272.9352486,0.39085740671398,TRUE,1,0.955072612593413,NA,NA,0.0474655244244693,NA,NA,0.0474655244244693,0.0610845746398391,0,8481.93508399807,2.953554153e-05,65481090.2533626,1e-04,"5_157_7",5,157,7,1723,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"1255","tv_S",282158.803385133,11523539.6608581,0.0398948258538359,73398.3417889053,0.0216470771911873,11523539.6608581,0.0398948258538359,73398.3417889053,0.0216470771911873,TRUE,1,0.955072612593413,NA,NA,0.0474655244244693,NA,NA,0.0474655244244693,0.0610845746398391,0,8481.93508399807,2.953554153e-05,65481090.2533626,1e-04,"5_157_7",5,157,7,1723,4,2591412.14666667,16505.80985138,18893.8582824064,2388.0484310264,124677.598545026,0.206047362680601,0.223768107952628,7.55355839353753,4.44681857175088,0.22487987397387,4,FALSE,4.52168432268378,0.107117304298431,2.94161413661474,6.09925289436737,0.134404636028245
"1256","ooh_S",425537.086890568,33836514.4797525,0.117142986651551,215519.200507978,0.0635622093888281,33836514.4797525,0.117142986651551,215519.200507978,0.0635622093888281,TRUE,1,0.955072612593413,NA,NA,0.0474655244244693,NA,NA,0.0474655244244693,0.0610845746398391,0,8481.93508399807,2.953554153e-05,65481090.2533626,1e-04,"5_157_7",5,157,7,1723,4,8239693.86666667,52482.1265392781,265586.711265401,213104.584726123,224698.715969088,0.655151359349006,0.657049226859005,4.28143314278474,4.10652568254225,0.243514853505293,4,FALSE,4.30650272336385,0.136099969777503,2.30129299631522,6.31329219955411,0.946168038118393
